segment_a_price_change,segment_b_price_change,portfolio_acceptance,accepted_revenue,accepted_gross_loss,cost,expected_profit
-1.000000000000000056e-01,2.400000000000000189e-01,6.822219445030692775e-01,6.435006167169633500e+02,4.803992735438100112e+02,-1.631013431731534240e+02,1.631013431731534240e+02
-9.333333333333333759e-02,2.400000000000000189e-01,6.796382192635657127e-01,6.446775638918909408e+02,4.785389913713673309e+02,-1.661385725205236668e+02,1.661385725205236668e+02
-8.666666666666666963e-02,2.400000000000000189e-01,6.769402197373053376e-01,6.457156908817207750e+02,4.765964317124598892e+02,-1.691192591692609710e+02,1.691192591692609710e+02
-8.000000000000000167e-02,2.400000000000000189e-01,6.741242896256594008e-01,6.466093484059790626e+02,4.745689620320748077e+02,-1.720403863739042549e+02,1.720403863739042549e+02
-7.333333333333333370e-02,2.400000000000000189e-01,6.711867961054205356e-01,6.473528114367859416e+02,4.724539666975028922e+02,-1.748988447392831063e+02,1.748988447392831063e+02
-6.666666666666667962e-02,2.400000000000000189e-01,6.681241466125615869e-01,6.479402956462108705e+02,4.702488590626443852e+02,-1.776914365835665421e+02,1.776914365835665421e+02
-6.000000000000000472e-02,2.400000000000000189e-01,6.649328070649738187e-01,6.483659758776193485e+02,4.679510945883812383e+02,-1.804148812892380818e+02,1.804148812892380818e+02
-5.333333333333333676e-02,2.400000000000000189e-01,6.616093215324279075e-01,6.486240067159661749e+02,4.655581850049482000e+02,-1.830658217110179748e+02,1.830658217110179748e+02
-4.666666666666666879e-02,2.400000000000000189e-01,6.581503333459262084e-01,6.487085452171079396e+02,4.630677135106669766e+02,-1.856408317064409346e+02,1.856408317064409346e+02
-4.000000000000000083e-02,2.400000000000000189e-01,6.545526076202385912e-01,6.486137758381443064e+02,4.604773509881717928e+02,-1.881364248499725420e+02,1.881364248499725420e+02
-3.333333333333333981e-02,2.400000000000000189e-01,6.508130551427204757e-01,6.483339375894022396e+02,4.577848732043588029e+02,-1.905490643850434651e+02,1.905490643850434651e+02
-2.666666666666667185e-02,2.400000000000000189e-01,6.469287575585138672e-01,6.478633534037830941e+02,4.549881789437300199e+02,-1.928751744600531026e+02,1.928751744600531026e+02
-2.000000000000000389e-02,2.400000000000000189e-01,6.428969937570285786e-01,6.471964616907748677e+02,4.520853090066606796e+02,-1.951111526841141881e+02,1.951111526841141881e+02
-1.333333333333333592e-02,2.400000000000000189e-01,6.387152673373571732e-01,6.463278500104697741e+02,4.490744659844972375e+02,-1.972533840259724798e+02,1.972533840259724798e+02
-6.666666666666667962e-03,2.400000000000000189e-01,6.343813350012093011e-01,6.452522907675355555e+02,4.459540347024707216e+02,-1.992982560650648338e+02,1.992982560650648338e+02
0.000000000000000000e+00,2.400000000000000189e-01,6.298932356914277442e-01,6.439647787864860220e+02,4.427226031994280788e+02,-2.012421755870579432e+02,2.012421755870579432e+02
6.666666666666667962e-03,2.400000000000000189e-01,6.252493202625467594e-01,6.424605705880790083e+02,4.393789840906337076e+02,-2.030815864974454144e+02,2.030815864974454144e+02
1.333333333333333592e-02,2.400000000000000189e-01,6.204482814377391131e-01,6.407352251427481633e+02,4.359222361367721987e+02,-2.048129890059759646e+02,2.048129890059759646e+02
2.000000000000000389e-02,2.400000000000000189e-01,6.154891837744669303e-01,6.387846458311860260e+02,4.323516858192162999e+02,-2.064329600119697261e+02,2.064329600119697261e+02
2.666666666666667185e-02,2.400000000000000189e-01,6.103714933299370093e-01,6.366051232953553836e+02,4.286669486991547160e+02,-2.079381745962007244e+02,2.079381745962007244e+02
3.333333333333332593e-02,2.400000000000000189e-01,6.050951066878749174e-01,6.341933788161479697e+02,4.248679503168699512e+02,-2.093254284992780185e+02,2.093254284992780185e+02
4.000000000000000777e-02,2.400000000000000189e-01,5.996603789810747154e-01,6.315466078077188286e+02,4.209549463679738324e+02,-2.105916614397449962e+02,2.105916614397449962e+02
4.666666666666666186e-02,2.400000000000000189e-01,5.940681505206018009e-01,6.286625229743548289e+02,4.169285418764333713e+02,-2.117339810979215144e+02,2.117339810979215144e+02
5.333333333333334370e-02,2.400000000000000189e-01,5.883197716234338515e-01,6.255393966348657386e+02,4.127897090704724974e+02,-2.127496875643932981e+02,2.127496875643932981e+02
5.999999999999999778e-02,2.400000000000000189e-01,5.824171252167428259e-01,6.221761016833199847e+02,4.085398036576548861e+02,-2.136362980256650985e+02,2.136362980256650985e+02
6.666666666666667962e-02,2.400000000000000189e-01,5.763626467899239936e-01,6.185721506248819423e+02,4.041805791903453269e+02,-2.143915714345366723e+02,2.143915714345366723e+02
7.333333333333333370e-02,2.400000000000000189e-01,5.701593412658387816e-01,6.147277321030204575e+02,3.997141992130040080e+02,-2.150135328900164495e+02,2.150135328900164495e+02
8.000000000000001554e-02,2.400000000000000189e-01,5.638107963713756554e-01,6.106437443208296827e+02,3.951432468889905181e+02,-2.155004974318391646e+02,2.155004974318391646e+02
8.666666666666666963e-02,2.400000000000000189e-01,5.573211921050627016e-01,6.063218247559693737e+02,3.904707318172452233e+02,-2.158510929387241504e+02,2.158510929387241504e+02
9.333333333333335147e-02,2.400000000000000189e-01,5.506953059266117556e-01,6.017643755769537393e+02,3.857000937687604960e+02,-2.160642818081932433e+02,2.160642818081932433e+02
1.000000000000000056e-01,2.400000000000000189e-01,5.439385133302041542e-01,5.969745841891399323e+02,3.808352030993470407e+02,-2.161393810897929484e+02,2.161393810897929484e+02
1.066666666666666874e-01,2.400000000000000189e-01,5.370567835101049958e-01,5.919564383724889467e+02,3.758803576288756858e+02,-2.160760807436132040e+02,2.160760807436132040e+02
1.133333333333333415e-01,2.400000000000000189e-01,5.300566698835047497e-01,5.867147355203317147e+02,3.708402758177235228e+02,-2.158744597026082488e+02,2.158744597026082488e+02
1.199999999999999956e-01,2.400000000000000189e-01,5.229452953007696081e-01,5.812550855489487276e+02,3.657200861181541427e+02,-2.155349994307946417e+02,2.155349994307946417e+02
1.266666666666666774e-01,2.400000000000000189e-01,5.157303318466017750e-01,5.755839071213154057e+02,3.605253124311532815e+02,-2.150585946901620673e+02,2.150585946901620673e+02
1.333333333333333315e-01,2.400000000000000189e-01,5.084199752157122498e-01,5.697084169140083532e+02,3.552618556569128714e+02,-2.144465612570955386e+02,2.144465612570955386e+02
1.400000000000000133e-01,2.400000000000000189e-01,5.010229137319247572e-01,5.636366117526526978e+02,3.499359713885858696e+02,-2.137006403640667713e+02,2.137006403640667713e+02
1.466666666666666674e-01,2.400000000000000189e-01,4.935482921683188029e-01,5.573772435466544266e+02,3.445542438627895763e+02,-2.128229996838647935e+02,2.128229996838647935e+02
1.533333333333333492e-01,2.400000000000000189e-01,4.860056706159999185e-01,5.509397870661591696e+02,3.391235563451199937e+02,-2.118162307210391759e+02,2.118162307210391759e+02
1.600000000000000033e-01,2.400000000000000189e-01,4.784049787380993402e-01,5.443344007206250126e+02,3.336510581930315880e+02,-2.106833425275934246e+02,2.106833425275934246e+02
1.666666666666666574e-01,2.400000000000000189e-01,4.707564658313124206e-01,5.375718806163514500e+02,3.281441289001450059e+02,-2.094277517162064441e+02,2.094277517162064441e+02
1.733333333333333670e-01,2.400000000000000189e-01,4.630706471973263794e-01,5.306636082867403275e+02,3.226103394836750340e+02,-2.080532688030652935e+02,2.080532688030652935e+02
1.800000000000000211e-01,2.400000000000000189e-01,4.553582473985697820e-01,5.236214926009135979e+02,3.170574116285702644e+02,-2.065640809723432767e+02,2.065640809723432767e+02
1.866666666666666752e-01,2.400000000000000189e-01,4.476301410347245935e-01,5.164579064605316034e+02,3.114931750466017775e+02,-2.049647314139298260e+02,2.049647314139298260e+02
1.933333333333333293e-01,2.400000000000000189e-01,4.398972917265190907e-01,5.091856189883616253e+02,3.059255235446938173e+02,-2.032600954436678080e+02,2.032600954436678080e+02
2.000000000000000389e-01,2.400000000000000189e-01,4.321706900299139842e-01,5.018177239926694710e+02,3.003623703231381228e+02,-2.014553536695313483e+02,2.014553536695313483e+02
2.066666666666666929e-01,2.400000000000000189e-01,4.244612910257880012e-01,4.943675655566140108e+02,2.948116030401674266e+02,-1.995559625164466411e+02,1.995559625164466411e+02
2.133333333333333470e-01,2.400000000000000189e-01,4.167799523369228876e-01,4.868486616496867896e+02,2.892810391841845217e+02,-1.975676224655022111e+02,1.975676224655022111e+02
2.200000000000000011e-01,2.400000000000000189e-01,4.091373733152759984e-01,4.792746266875808487e+02,2.837783822885987774e+02,-1.954962443989820713e+02,1.954962443989820713e+02
2.266666666666666552e-01,2.400000000000000189e-01,4.015440361184829943e-01,4.716590939770069895e+02,2.783111795069077630e+02,-1.933479144700991981e+02,1.933479144700991981e+02
2.333333333333333648e-01,2.400000000000000189e-01,3.940101493560140278e-01,4.640156389728090858e+02,2.728867810379301773e+02,-1.911288579348789085e+02,1.911288579348789085e+02
2.400000000000000189e-01,2.400000000000000189e-01,3.865455949336006336e-01,4.563577042467803153e+02,2.675123018537925077e+02,-1.888454023929878076e+02,1.888454023929878076e+02
2.466666666666666730e-01,2.400000000000000189e-01,3.791598786610402838e-01,4.486985270219362860e+02,2.621945861375490949e+02,-1.865039408843871911e+02,1.865039408843871911e+02
2.533333333333332993e-01,2.400000000000000189e-01,3.718620851151884787e-01,4.410510700642661277e+02,2.569401747845357704e+02,-1.841108952797303573e+02,1.841108952797303573e+02
2.600000000000000089e-01,2.400000000000000189e-01,3.646608371689888384e-01,4.334279566482129553e+02,2.517552762632720373e+02,-1.816726803849409180e+02,1.816726803849409180e+02
2.666666666666667185e-01,2.400000000000000189e-01,3.575642605110969097e-01,4.258414102247335791e+02,2.466457410695898602e+02,-1.791956691551437189e+02,1.791956691551437189e+02
2.733333333333333171e-01,2.400000000000000189e-01,3.505799533913628308e-01,4.183031993244034084e+02,2.416170399433813145e+02,-1.766861593810220654e+02,1.766861593810220654e+02
2.800000000000000266e-01,2.400000000000000189e-01,3.437149617375092614e-01,4.108245881254702567e+02,2.366742459526067250e+02,-1.741503421728635601e+02,1.741503421728635601e+02
2.866666666666667362e-01,2.400000000000000189e-01,3.369757596999963800e-01,4.034162930108442424e+02,2.318220204855974202e+02,-1.715942725252467653e+02,1.715942725252467653e+02
2.933333333333333348e-01,2.400000000000000189e-01,3.303682355973568407e-01,3.960884453314876055e+02,2.270646031316969697e+02,-1.690238421997906357e+02,1.690238421997906357e+02
2.999999999999999889e-01,2.400000000000000189e-01,3.238976831550254287e-01,3.888505604891629446e+02,2.224058053732183566e+02,-1.664447551159445879e+02,1.664447551159445879e+02
-1.000000000000000056e-01,2.466666666666666730e-01,6.782099092495346149e-01,6.400043335575419405e+02,4.777914506290124450e+02,-1.622128829285295240e+02,1.622128829285295240e+02
-9.333333333333333759e-02,2.466666666666666730e-01,6.756261840100309390e-01,6.411812807324695314e+02,4.759311684565697647e+02,-1.652501122758997667e+02,1.652501122758997667e+02
-8.666666666666666963e-02,2.466666666666666730e-01,6.729281844837705640e-01,6.422194077222993656e+02,4.739886087976623230e+02,-1.682307989246370710e+02,1.682307989246370710e+02
-8.000000000000000167e-02,2.466666666666666730e-01,6.701122543721246272e-01,6.431130652465576532e+02,4.719611391172772414e+02,-1.711519261292803549e+02,1.711519261292803549e+02
-7.333333333333333370e-02,2.466666666666666730e-01,6.671747608518858730e-01,6.438565282773645322e+02,4.698461437827053260e+02,-1.740103844946592062e+02,1.740103844946592062e+02
-6.666666666666667962e-02,2.466666666666666730e-01,6.641121113590268132e-01,6.444440124867894610e+02,4.676410361478468189e+02,-1.768029763389426421e+02,1.768029763389426421e+02
-6.000000000000000472e-02,2.466666666666666730e-01,6.609207718114391561e-01,6.448696927181979390e+02,4.653432716735836721e+02,-1.795264210446141817e+02,1.795264210446141817e+02
-5.333333333333333676e-02,2.466666666666666730e-01,6.575972862788932449e-01,6.451277235565446517e+02,4.629503620901506338e+02,-1.821773614663940748e+02,1.821773614663940748e+02
-4.666666666666666879e-02,2.466666666666666730e-01,6.541382980923915458e-01,6.452122620576864165e+02,4.604598905958694104e+02,-1.847523714618170345e+02,1.847523714618170345e+02
-4.000000000000000083e-02,2.466666666666666730e-01,6.505405723667038176e-01,6.451174926787227832e+02,4.578695280733742266e+02,-1.872479646053486420e+02,1.872479646053486420e+02
-3.333333333333333981e-02,2.466666666666666730e-01,6.468010198891858131e-01,6.448376544299808302e+02,4.551770502895612367e+02,-1.896606041404195651e+02,1.896606041404195651e+02
-2.666666666666667185e-02,2.466666666666666730e-01,6.429167223049790936e-01,6.443670702443616847e+02,4.523803560289324537e+02,-1.919867142154292026e+02,1.919867142154292026e+02
-2.000000000000000389e-02,2.466666666666666730e-01,6.388849585034939160e-01,6.437001785313534583e+02,4.494774860918631134e+02,-1.942226924394902881e+02,1.942226924394902881e+02
-1.333333333333333592e-02,2.466666666666666730e-01,6.347032320838223995e-01,6.428315668510482510e+02,4.464666430696996713e+02,-1.963649237813485797e+02,1.963649237813485797e+02
-6.666666666666667962e-03,2.466666666666666730e-01,6.303692997476745274e-01,6.417560076081140323e+02,4.433462117876731554e+02,-1.984097958204409338e+02,1.984097958204409338e+02
0.000000000000000000e+00,2.466666666666666730e-01,6.258812004378930816e-01,6.404684956270646126e+02,4.401147802846305126e+02,-2.003537153424340431e+02,2.003537153424340431e+02
6.666666666666667962e-03,2.466666666666666730e-01,6.212372850090119858e-01,6.389642874286575989e+02,4.367711611758361414e+02,-2.021931262528215143e+02,2.021931262528215143e+02
1.333333333333333592e-02,2.466666666666666730e-01,6.164362461842043395e-01,6.372389419833266402e+02,4.333144132219746325e+02,-2.039245287613520645e+02,2.039245287613520645e+02
2.000000000000000389e-02,2.466666666666666730e-01,6.114771485209322677e-01,6.352883626717645029e+02,4.297438629044187337e+02,-2.055444997673458261e+02,2.055444997673458261e+02
2.666666666666667185e-02,2.466666666666666730e-01,6.063594580764022357e-01,6.331088401359338604e+02,4.260591257843571498e+02,-2.070497143515768244e+02,2.070497143515768244e+02
3.333333333333332593e-02,2.466666666666666730e-01,6.010830714343401437e-01,6.306970956567265603e+02,4.222601274020723849e+02,-2.084369682546541185e+02,2.084369682546541185e+02
4.000000000000000777e-02,2.466666666666666730e-01,5.956483437275399417e-01,6.280503246482974191e+02,4.183471234531762661e+02,-2.097032011951210961e+02,2.097032011951210961e+02
4.666666666666666186e-02,2.466666666666666730e-01,5.900561152670671383e-01,6.251662398149333058e+02,4.143207189616358050e+02,-2.108455208532976144e+02,2.108455208532976144e+02
5.333333333333334370e-02,2.466666666666666730e-01,5.843077363698991888e-01,6.220431134754442155e+02,4.101818861556749312e+02,-2.118612273197693980e+02,2.118612273197693980e+02
5.999999999999999778e-02,2.466666666666666730e-01,5.784050899632080522e-01,6.186798185238984615e+02,4.059319807428573199e+02,-2.127478377810411985e+02,2.127478377810411985e+02
6.666666666666667962e-02,2.466666666666666730e-01,5.723506115363892199e-01,6.150758674654605329e+02,4.015727562755477607e+02,-2.135031111899127723e+02,2.135031111899127723e+02
7.333333333333333370e-02,2.466666666666666730e-01,5.661473060123041190e-01,6.112314489435989344e+02,3.971063762982064418e+02,-2.141250726453925495e+02,2.141250726453925495e+02
8.000000000000001554e-02,2.466666666666666730e-01,5.597987611178408818e-01,6.071474611614081596e+02,3.925354239741929518e+02,-2.146120371872152646e+02,2.146120371872152646e+02
8.666666666666666963e-02,2.466666666666666730e-01,5.533091568515280390e-01,6.028255415965479642e+02,3.878629089024476571e+02,-2.149626326941002503e+02,2.149626326941002503e+02
9.333333333333335147e-02,2.466666666666666730e-01,5.466832706730769820e-01,5.982680924175322161e+02,3.830922708539629298e+02,-2.151758215635693432e+02,2.151758215635693432e+02
1.000000000000000056e-01,2.466666666666666730e-01,5.399264780766693805e-01,5.934783010297185228e+02,3.782273801845494745e+02,-2.152509208451690483e+02,2.152509208451690483e+02
1.066666666666666874e-01,2.466666666666666730e-01,5.330447482565703332e-01,5.884601552130674236e+02,3.732725347140781196e+02,-2.151876204989893040e+02,2.151876204989893040e+02
1.133333333333333415e-01,2.466666666666666730e-01,5.260446346299700870e-01,5.832184523609103053e+02,3.682324529029259566e+02,-2.149859994579843487e+02,2.149859994579843487e+02
1.199999999999999956e-01,2.466666666666666730e-01,5.189332600472348345e-01,5.777588023895273182e+02,3.631122632033565765e+02,-2.146465391861707417e+02,2.146465391861707417e+02
1.266666666666666774e-01,2.466666666666666730e-01,5.117182965930670013e-01,5.720876239618938826e+02,3.579174895163557153e+02,-2.141701344455381673e+02,2.141701344455381673e+02
1.333333333333333315e-01,2.466666666666666730e-01,5.044079399621774762e-01,5.662121337545868300e+02,3.526540327421153052e+02,-2.135581010124716386e+02,2.135581010124716386e+02
1.400000000000000133e-01,2.466666666666666730e-01,4.970108784783900391e-01,5.601403285932311746e+02,3.473281484737883034e+02,-2.128121801194428713e+02,2.128121801194428713e+02
1.466666666666666674e-01,2.466666666666666730e-01,4.895362569147840848e-01,5.538809603872330172e+02,3.419464209479920100e+02,-2.119345394392408934e+02,2.119345394392408934e+02
1.533333333333333492e-01,2.466666666666666730e-01,4.819936353624652003e-01,5.474435039067377602e+02,3.365157334303224275e+02,-2.109277704764152759e+02,2.109277704764152759e+02
1.600000000000000033e-01,2.466666666666666730e-01,4.743929434845646220e-01,5.408381175612034895e+02,3.310432352782340217e+02,-2.097948822829695246e+02,2.097948822829695246e+02
1.666666666666666574e-01,2.466666666666666730e-01,4.667444305777777025e-01,5.340755974569299269e+02,3.255363059853474397e+02,-2.085392914715825441e+02,2.085392914715825441e+02
1.733333333333333670e-01,2.466666666666666730e-01,4.590586119437916612e-01,5.271673251273189180e+02,3.200025165688774678e+02,-2.071648085584413934e+02,2.071648085584413934e+02
1.800000000000000211e-01,2.466666666666666730e-01,4.513462121450350639e-01,5.201252094414920748e+02,3.144495887137726982e+02,-2.056756207277193766e+02,2.056756207277193766e+02
1.866666666666666752e-01,2.466666666666666730e-01,4.436181057811898754e-01,5.129616233011101940e+02,3.088853521318042112e+02,-2.040762711693059259e+02,2.040762711693059259e+02
1.933333333333333293e-01,2.466666666666666730e-01,4.358852564729843726e-01,5.056893358289401590e+02,3.033177006298962510e+02,-2.023716351990439080e+02,2.023716351990439080e+02
2.000000000000000389e-01,2.466666666666666730e-01,4.281586547763792661e-01,4.983214408332480048e+02,2.977545474083405566e+02,-2.005668934249074482e+02,2.005668934249074482e+02
2.066666666666666929e-01,2.466666666666666730e-01,4.204492557722532831e-01,4.908712823971925445e+02,2.922037801253698603e+02,-1.986675022718227410e+02,1.986675022718227410e+02
2.133333333333333470e-01,2.466666666666666730e-01,4.127679170833881694e-01,4.833523784902653233e+02,2.866732162693869554e+02,-1.966791622208783110e+02,1.966791622208783110e+02
2.200000000000000011e-01,2.466666666666666730e-01,4.051253380617412803e-01,4.757783435281593825e+02,2.811705593738012112e+02,-1.946077841543581712e+02,1.946077841543581712e+02
2.266666666666666552e-01,2.466666666666666730e-01,3.975320008649482206e-01,4.681628108175855232e+02,2.757033565921101967e+02,-1.924594542254752980e+02,1.924594542254752980e+02
2.333333333333333648e-01,2.466666666666666730e-01,3.899981141024793097e-01,4.605193558133876195e+02,2.702789581231326110e+02,-1.902403976902550085e+02,1.902403976902550085e+02
2.400000000000000189e-01,2.466666666666666730e-01,3.825335596800658600e-01,4.528614210873588490e+02,2.649044789389949415e+02,-1.879569421483639076e+02,1.879569421483639076e+02
2.466666666666666730e-01,2.466666666666666730e-01,3.751478434075056212e-01,4.452022438625148197e+02,2.595867632227515287e+02,-1.856154806397632910e+02,1.856154806397632910e+02
2.533333333333332993e-01,2.466666666666666730e-01,3.678500498616538161e-01,4.375547869048446614e+02,2.543323518697382042e+02,-1.832224350351064572e+02,1.832224350351064572e+02
2.600000000000000089e-01,2.466666666666666730e-01,3.606488019154541202e-01,4.299316734887914890e+02,2.491474533484744711e+02,-1.807842201403170179e+02,1.807842201403170179e+02
2.666666666666667185e-01,2.466666666666666730e-01,3.535522252575622471e-01,4.223451270653121128e+02,2.440379181547922940e+02,-1.783072089105198188e+02,1.783072089105198188e+02
2.733333333333333171e-01,2.466666666666666730e-01,3.465679181378281681e-01,4.148069161649818852e+02,2.390092170285837483e+02,-1.757976991363981654e+02,1.757976991363981654e+02
2.800000000000000266e-01,2.466666666666666730e-01,3.397029264839744878e-01,4.073283049660487904e+02,2.340664230378091588e+02,-1.732618819282396601e+02,1.732618819282396601e+02
2.866666666666667362e-01,2.466666666666666730e-01,3.329637244464616064e-01,3.999200098514227193e+02,2.292141975707998540e+02,-1.707058122806228653e+02,1.707058122806228653e+02
2.933333333333333348e-01,2.466666666666666730e-01,3.263562003438221226e-01,3.925921621720661392e+02,2.244567802168994035e+02,-1.681353819551667357e+02,1.681353819551667357e+02
2.999999999999999889e-01,2.466666666666666730e-01,3.198856479014907106e-01,3.853542773297414783e+02,2.197979824584207904e+02,-1.655562948713206879e+02,1.655562948713206879e+02
-1.000000000000000056e-01,2.533333333333332993e-01,6.742447499982164860e-01,6.365126769565237055e+02,4.752140971156555906e+02,-1.612985798408681148e+02,1.612985798408681148e+02
-9.333333333333333759e-02,2.533333333333332993e-01,6.716610247587126992e-01,6.376896241314512963e+02,4.733538149432129103e+02,-1.643358091882383860e+02,1.643358091882383860e+02
-8.666666666666666963e-02,2.533333333333332993e-01,6.689630252324523241e-01,6.387277511212811305e+02,4.714112552843055255e+02,-1.673164958369756619e+02,1.673164958369756619e+02
-8.000000000000000167e-02,2.533333333333332993e-01,6.661470951208063873e-01,6.396214086455394181e+02,4.693837856039203871e+02,-1.702376230416189742e+02,1.702376230416189742e+02
-7.333333333333333370e-02,2.533333333333332993e-01,6.632096016005677441e-01,6.403648716763462971e+02,4.672687902693485285e+02,-1.730960814069978255e+02,1.730960814069978255e+02
-6.666666666666667962e-02,2.533333333333332993e-01,6.601469521077085734e-01,6.409523558857712260e+02,4.650636826344899646e+02,-1.758886732512812330e+02,1.758886732512812330e+02
-6.000000000000000472e-02,2.533333333333332993e-01,6.569556125601210272e-01,6.413780361171797040e+02,4.627659181602268745e+02,-1.786121179569527726e+02,1.786121179569527726e+02
-5.333333333333333676e-02,2.533333333333332993e-01,6.536321270275751161e-01,6.416360669555265304e+02,4.603730085767938363e+02,-1.812630583787326941e+02,1.812630583787326941e+02
-4.666666666666666879e-02,2.533333333333332993e-01,6.501731388410734169e-01,6.417206054566681814e+02,4.578825370825126129e+02,-1.838380683741556254e+02,1.838380683741556254e+02
-4.000000000000000083e-02,2.533333333333332993e-01,6.465754131153855777e-01,6.416258360777046619e+02,4.552921745600174290e+02,-1.863336615176872328e+02,1.863336615176872328e+02
-3.333333333333333981e-02,2.533333333333332993e-01,6.428358606378675733e-01,6.413459978289625951e+02,4.525996967762043823e+02,-1.887463010527581559e+02,1.887463010527581559e+02
-2.666666666666667185e-02,2.533333333333332993e-01,6.389515630536608537e-01,6.408754136433434496e+02,4.498030025155755993e+02,-1.910724111277677935e+02,1.910724111277677935e+02
-2.000000000000000389e-02,2.533333333333332993e-01,6.349197992521757872e-01,6.402085219303352233e+02,4.469001325785062591e+02,-1.933083893518289074e+02,1.933083893518289074e+02
-1.333333333333333592e-02,2.533333333333332993e-01,6.307380728325042707e-01,6.393399102500300160e+02,4.438892895563428738e+02,-1.954506206936871990e+02,1.954506206936871990e+02
-6.666666666666667962e-03,2.533333333333332993e-01,6.264041404963562876e-01,6.382643510070959110e+02,4.407688582743163579e+02,-1.974954927327795531e+02,1.974954927327795531e+02
0.000000000000000000e+00,2.533333333333332993e-01,6.219160411865749527e-01,6.369768390260463775e+02,4.375374267712736582e+02,-1.994394122547726624e+02,1.994394122547726624e+02
6.666666666666667962e-03,2.533333333333332993e-01,6.172721257576938569e-01,6.354726308276393638e+02,4.341938076624793439e+02,-2.012788231651601052e+02,2.012788231651601052e+02
1.333333333333333592e-02,2.533333333333332993e-01,6.124710869328862106e-01,6.337472853823085188e+02,4.307370597086178350e+02,-2.030102256736906838e+02,2.030102256736906838e+02
2.000000000000000389e-02,2.533333333333332993e-01,6.075119892696141388e-01,6.317967060707462679e+02,4.271665093910619362e+02,-2.046301966796844169e+02,2.046301966796844169e+02
2.666666666666667185e-02,2.533333333333332993e-01,6.023942988250841069e-01,6.296171835349157391e+02,4.234817722710002954e+02,-2.061354112639154152e+02,2.061354112639154152e+02
3.333333333333332593e-02,2.533333333333332993e-01,5.971179121830219039e-01,6.272054390557083252e+02,4.196827738887155874e+02,-2.075226651669927094e+02,2.075226651669927094e+02
4.000000000000000777e-02,2.533333333333332993e-01,5.916831844762218129e-01,6.245586680472791841e+02,4.157697699398194118e+02,-2.087888981074596870e+02,2.087888981074596870e+02
4.666666666666666186e-02,2.533333333333332993e-01,5.860909560157488984e-01,6.216745832139151844e+02,4.117433654482789507e+02,-2.099312177656362053e+02,2.099312177656362053e+02
5.333333333333334370e-02,2.533333333333332993e-01,5.803425771185810600e-01,6.185514568744260941e+02,4.076045326423180768e+02,-2.109469242321080173e+02,2.109469242321080173e+02
5.999999999999999778e-02,2.533333333333332993e-01,5.744399307118899234e-01,6.151881619228802265e+02,4.033546272295004655e+02,-2.118335346933797894e+02,2.118335346933797894e+02
6.666666666666667962e-02,2.533333333333332993e-01,5.683854522850710911e-01,6.115842108644422979e+02,3.989954027621909063e+02,-2.125888081022513916e+02,2.125888081022513916e+02
7.333333333333333370e-02,2.533333333333332993e-01,5.621821467609858791e-01,6.077397923425808131e+02,3.945290227848496443e+02,-2.132107695577311688e+02,2.132107695577311688e+02
8.000000000000001554e-02,2.533333333333332993e-01,5.558336018665226419e-01,6.036558045603899245e+02,3.899580704608360975e+02,-2.136977340995538555e+02,2.136977340995538555e+02
8.666666666666666963e-02,2.533333333333332993e-01,5.493439976002099101e-01,5.993338849955297292e+02,3.852855553890908595e+02,-2.140483296064388412e+02,2.140483296064388412e+02
9.333333333333335147e-02,2.533333333333332993e-01,5.427181114217587421e-01,5.947764358165140948e+02,3.805149173406060754e+02,-2.142615184759079625e+02,2.142615184759079625e+02
1.000000000000000056e-01,2.533333333333332993e-01,5.359613188253511407e-01,5.899866444287002878e+02,3.756500266711926770e+02,-2.143366177575076392e+02,2.143366177575076392e+02
1.066666666666666874e-01,2.533333333333332993e-01,5.290795890052522044e-01,5.849684986120491885e+02,3.706951812007213221e+02,-2.142733174113278949e+02,2.142733174113278949e+02
1.133333333333333415e-01,2.533333333333332993e-01,5.220794753786519582e-01,5.797267957598920702e+02,3.656550993895691590e+02,-2.140716963703229396e+02,2.140716963703229396e+02
1.199999999999999956e-01,2.533333333333332993e-01,5.149681007959165946e-01,5.742671457885090831e+02,3.605349096899997221e+02,-2.137322360985093610e+02,2.137322360985093610e+02
1.266666666666666774e-01,2.533333333333332993e-01,5.077531373417487615e-01,5.685959673608756475e+02,3.553401360029988609e+02,-2.132558313578767581e+02,2.132558313578767581e+02
1.333333333333333315e-01,2.533333333333332993e-01,5.004427807108593473e-01,5.627204771535687087e+02,3.500766792287585076e+02,-2.126437979248102295e+02,2.126437979248102295e+02
1.400000000000000133e-01,2.533333333333332993e-01,4.930457192270718547e-01,5.566486719922129396e+02,3.447507949604315058e+02,-2.118978770317814622e+02,2.118978770317814622e+02
1.466666666666666674e-01,2.533333333333332993e-01,4.855710976634659004e-01,5.503893037862147821e+02,3.393690674346352125e+02,-2.110202363515795128e+02,2.110202363515795128e+02
1.533333333333333492e-01,2.533333333333332993e-01,4.780284761111470160e-01,5.439518473057195251e+02,3.339383799169655731e+02,-2.100134673887538952e+02,2.100134673887538952e+02
1.600000000000000033e-01,2.533333333333332993e-01,4.704277842332464377e-01,5.373464609601853681e+02,3.284658817648771674e+02,-2.088805791953081439e+02,2.088805791953081439e+02
1.666666666666666574e-01,2.533333333333332993e-01,4.627792713264595181e-01,5.305839408559118056e+02,3.229589524719906422e+02,-2.076249883839211634e+02,2.076249883839211634e+02
